sample,datetime,id,branch,SUBWS,ec,ph,turb,tn,nh4n,no3n,tp,po4,doc,time_round,date_group,tn_avg,nh4n_avg,no3n_avg,tp_avg,po4_avg,doc_avg,volume_cf,rainfall_mm,mean_Q_cfs,sd_Q_cfs,min_Q_cfs,max_Q_cfs,volume_liters,rain_ft,runoff_ft,runoff_ratio,vol_shift,rain_liters,tn_avg_grams,nh4n_avg_grams,no3n_avg_grams,tp_avg_grams,po4_avg_grams,doc_avg_grams,tn_avg_kg,nh4n_avg_kg,no3n_avg_kg,tp_avg_kg,po4_avg_kg,doc_avg_kg,tn_avg_ha,nh4n_avg_ha,no3n_avg_ha,tp_avg_ha,po4_avg_ha,doc_avg_ha
229,2017-03-24T14:00:00Z,NA,SF,UQL,109,8.03,31.9,0.31,0.15,0.01,0.041,0,2.83,2017-03-24T14:00:00Z,33,0.33999999999999997,0.14500000000000002,0.015,0.041,0,2.4450000000000003,10338.6,0.44,0.7179583333333334,0.3432721672333798,0.321,1.33,292756.5543942,1.1548578489209301e-12,0.0076839063908063065,6653551688.62207,49594.1258358,55000,16.862002784171995,7.191148246191001,0.743911887537,2.0333591592677998,0,121.257637668531,0.016862002784171996,0.007191148246191001,7.439118875369999e-4,0.0020333591592678,0,0.12125763766853101,0.0013489602227337596,5.752918596952802e-4,5.951295100296e-5,1.62668732741424e-4,0,0.00970061101348248
230,2017-03-24T18:00:00Z,NA,SF,UQL,98,7.92,45.4,0.44,0.17,0.01,0.064,0,4.4,2017-03-24T18:00:00Z,34,0.375,0.16,0.01,0.052500000000000005,0,3.615,56809.2,0,1.3150277777777777,0.25284677608242084,0.892,1.68,1608657.4245924,0,0.04222201989985042,Inf,292756.5543942,0,109.783707897825,46.841048703072,2.927565543942,15.3697191056955,0,1058.314944135033,0.10978370789782499,0.04684104870307199,0.0029275655439419995,0.0153697191056955,0,1.058314944135033,0.008782696631825999,0.0037472838962457596,2.3420524351535997e-4,0.00122957752845564,0,0.08466519553080264
231,2017-03-25T06:00:00Z,NA,SF,UQL,98,7.8,46.1,0.35,0.1,0.01,0.061,0,2.96,2017-03-25T06:00:00Z,35,0.395,0.135,0.01,0.0625,0,3.68,27853.8,0,0.6447638888888889,0.1162032572154517,0.481,0.882,788731.7929685999,0,0.020701641598305447,Inf,1608657.4245924,0,635.419682713998,217.168752319974,16.086574245924,100.541089037025,0,5919.859322500032,0.6354196827139981,0.217168752319974,0.016086574245924,0.100541089037025,0,5.919859322500033,0.05083357461711985,0.017373500185597923,0.00128692593967392,0.008043287122962,0,0.4735887458000026
232,2017-03-25T18:00:00Z,NA,SF,UQL,101,7.79,42.1,0.43,0.18,0,0.055,0,2.38,2017-03-25T18:00:00Z,36,0.39,0.14,0.005,0.057999999999999996,0,2.67,16869,0,0.3904861111111111,0.04313783772766625,0.326,0.475,477676.89204299997,0,0.012537463187134775,Inf,788731.7929685999,0,307.60539925775396,110.42245101560401,3.943658964843,45.74644399217879,0,2105.913887226162,0.307605399257754,0.11042245101560401,0.003943658964843,0.045746443992178795,0,2.105913887226162,0.024608431940620318,0.00883379608124832,3.1549271718744e-4,0.0036597155193743036,0,0.16847311097809295
233,2017-03-26T06:00:00Z,NA,SF,UQL,103,7.68,32.6,0.37,0.08,0,0.038,0,2.05,2017-03-26T06:00:00Z,37,0.4,0.13,0,0.0465,0,2.215,185227.86000000002,3.3444,0.12240804916732752,0.10740872812610845,0.0209,0.449,5245068.97175742,8.777969522570815e-12,0.13766598351898476,15683123889.300808,477676.89204299997,418049.99999999994,191.0707568172,62.097995965589995,0,22.2119754799995,0,1058.0543158752448,0.19107075681719998,0.06209799596558999,0,0.0222119754799995,0,1.058054315875245,0.015285660545375999,0.004967839677247199,0,0.00177695803839996,0,0.08464434527001959
268,2017-04-12T18:20:00Z,NA,SF,UQL,137,7.59,19.8,0.42,0.02,0,0.029,0,1.52,2017-04-12T18:20:00Z,38,0.395,0.05,0,0.0335,0,1.785,110756.4,2.6182,0.0920209371884347,0.06442185027873444,0.0369,0.267,3136272.0330708,6.8719291364654076e-12,0.08231692973736285,11978722146.675505,5245068.97175742,327275,2071.8022438441812,262.25344858787105,0,175.7098105538736,0,9362.448114586994,2.071802243844181,0.26225344858787103,0,0.1757098105538736,0,9.362448114586995,0.1657441795075345,0.020980275887029682,0,0.014056784844309889,0,0.7489958491669596
278,2017-04-26T16:36:00Z,NA,SF,UQL,156,7.53,13.8,0.53,0.01,0,0.02,0,1.43,2017-04-26T16:40:00Z,39,0.475,0.015,0,0.0245,0,1.475,47486.238,0.1242,0.03660672062904718,0.03033781498509714,0.0078,0.108,1344660.5360515858,3.2598487462722617e-13,0.035292961101459505,108265640060.19637,3136272.0330708,15525,1489.72921570863,47.044080496061994,0,76.83866481023459,0,4626.00124877943,1.48972921570863,0.04704408049606199,0,0.07683866481023459,0,4.62600124877943,0.1191783372566904,0.0037635264396849596,0,0.006147093184818767,0,0.3700800999023544
297,2017-05-11T17:00:00Z,NA,SF,UQL,162,7.81,10.3,0.22,0,0,0.016,0.001,0.96,2017-05-11T17:00:00Z,40,0.375,0.005,0,0.018000000000000002,5e-4,1.1949999999999998,9000.833999999999,0.42,0.006929048498845266,8.526539626333123e-4,0.00529,0.00991,254875.23925039795,1.102364310333615e-12,0.006689645202946887,6068452271.393256,1344660.5360515858,52499.99999999999,504.2477010193447,6.7233026802579285,0,24.20388964892855,0.6723302680257929,1606.8693405816448,0.5042477010193447,0.0067233026802579286,0,0.024203889648928546,6.723302680257928e-4,1.6068693405816448,0.040339816081547575,5.378642144206343e-4,0,0.0019363111719142836,5.378642144206343e-5,0.1285495472465316
309,2017-05-26T17:45:00Z,NA,SF,UQL,182,7.81,16.7,0.61,0.06,0,0.051,0.004,1.92,2017-05-26T17:50:00Z,41,0.415,0.03,0,0.0335,0.0025,1.44,8356.122000000001,0.31,0.004611546357615894,8.253586207032007e-4,0.00314,0.0065,236619.028187334,8.136498481033826e-13,0.006210479101440928,7632864574.260724,254875.23925039795,38750,105.77322428891515,7.646257177511939,0,8.538320514888332,0.6371880981259949,367.020344520573,0.10577322428891514,0.007646257177511938,0,0.008538320514888332,6.371880981259949e-4,0.367020344520573,0.00846185794311321,6.117005742009551e-4,0,6.830656411910666e-4,5.097504785007959e-5,0.029361627561645842
322,2017-06-16T17:11:00Z,NA,SF,UQL,166,7.79,10.6,0.06,0.03,0.01,0.026,0.003,0.86,2017-06-16T17:10:00Z,42,0.33499999999999996,0.045,0.005,0.0385,0.0035,1.39,1359.48792,0,8.182785120982304e-4,8.742723164266668e-4,8.84e-5,0.00314,38496.41142898824,0,0.0010104054627040385,Inf,236619.028187334,0,79.26737444275689,10.647856268430031,1.1830951409366701,9.10983258521236,0.8281665986556691,328.9004491803942,0.07926737444275689,0.01064785626843003,0.00118309514093667,0.00910983258521236,8.281665986556691e-4,0.32890044918039424,0.006341389955420551,8.518285014744025e-4,9.46476112749336e-5,7.287866068169887e-4,6.625332789245352e-5,0.02631203593443154
335,2017-07-05T22:42:00Z,NA,SF,UQL,315,7.55,6.12,0.03,0.01,0,0.01,0.004,0.98,2017-07-05T22:40:00Z,43,0.045,0.02,0.005,0.018,0.0035,0.9199999999999999,2.59896,1.2411,2.525861566272086e-7,4.71869842973288e-6,0,8.84e-5,73.594352679119993,3.2574865370358326e-12,1.9316121480132665e-6,592976.2490349223,38496.41142898824,155137.50000000003,1.732338514304471,0.7699282285797648,0.1924820571449412,0.6929354057217884,0.13473744000145885,35.41669851466918,0.001732338514304471,7.699282285797649e-4,1.9248205714494124e-4,6.929354057217884e-4,1.3473744000145886e-4,0.03541669851466918,1.3858708114435766e-4,6.15942582863812e-5,1.53985645715953e-5,5.543483245774307e-5,1.0778995200116708e-5,0.0028333358811735345
387,2017-11-02T19:40:00Z,NA,NA,UQL,293,7.84,18.9,0.24,0.02,0.001,0.053,0.008,4.24,2017-11-02T19:40:00Z,44,0.135,0.015,5e-4,0.0315,0.006,2.6100000000000003,4754.12688,4.9558,0.002896032456140351,0.011310529546053638,0,0.0978,134621.88347954734,1.3007373926550787e-11,0.003533386136994955,271644849.83264536,73.594352679119993,619475,0.009935237611681198,0.0011039152901868,3.679717633956e-5,0.0023182221093922795,4.4156611607471994e-4,0.1920812604925032,9.9352376116812e-6,1.1039152901868e-6,3.679717633956e-8,2.3182221093922797e-6,4.4156611607471995e-7,1.9208126049250323e-4,7.94819008934496e-7,8.831322321494399e-8,2.9437741071648004e-9,1.8545776875138238e-7,3.5325289285977596e-8,1.5366500839400258e-5
397,2017-11-21T18:38:00Z,NA,NA,UQL,492,8.46,0.82,0.22,0.09,0.004,0.032,0.027,1.27,2017-11-21T18:40:00Z,45,0.22999999999999998,0.055,0.0025,0.042499999999999996,0.0175,2.755,23371.758,2.5989999999999998,0.01936993038289408,0.03825636300724934,0.00222,0.196,661814.495407026,6.8215353394215835e-12,0.017370475756928253,2546417322.878099,134621.88347954734,324874.99999999994,30.963033200295886,7.404203591375103,0.33655470869886833,5.721430047880761,2.3558829608920786,370.88328898615293,0.030963033200295885,0.007404203591375103,3.3655470869886834e-4,0.005721430047880761,0.0023558829608920787,0.3708832889861529,0.0024770426560236708,5.923362873100083e-4,2.6924376695909466e-5,4.577144038304609e-4,1.884706368713663e-4,0.029670663118892233
413,2017-12-05T17:50:00Z,NA,NA,UQL,285,6.7,14.2,0.13,0.03,0.01,0.022,0,1.19,2017-12-05T17:50:00Z,46,0.175,0.06,0.007,0.027,0.0135,1.23,450.975,0.01,3.6934889434889434e-4,5.883071100998412e-4,0,0.00222,12770.190075825,2.6246769293657504e-14,3.351759120764779e-4,12770177857.94584,661814.495407026,1250,115.81753669622955,39.70886972442156,4.6327014678491825,17.8689913759897,8.93449568799485,814.031829350642,0.11581753669622956,0.03970886972442156,0.0046327014678491825,0.017868991375989702,0.008934495687994851,0.814031829350642,0.009265402935698365,0.0031767095779537246,3.706161174279346e-4,0.001429519310079176,7.14759655039588e-4,0.065122546348051355
427,2017-12-19T21:00:00Z,NA,NA,UQL,305,6.62,11.6,0.11,0.02,0.011,0.034,0.004,1.1,2017-12-19T21:00:00Z,47,0.12,0.025,0.010499999999999999,0.028,0.002,1.145,610.2912,1.55,4.1840888523241466e-4,0.001630997341421343,0,0.0138,17281.5225358464,4.068249240516913e-12,4.535837010748892e-4,111493587.10806437,12770.190075825,193750,1.5324228090989997,0.319254751895625,0.13408699579616248,0.3575653221231,0.02554038015165,14.621867636819625,0.0015324228090989997,3.19254751895625e-4,1.340869957961625e-4,3.5756532212309996e-4,2.554038015165e-5,0.014621867636819625,1.2259382472792e-4,2.5540380151650003e-5,1.0726959663693e-5,2.8605225769847995e-5,2.043230412132e-6,0.00116974941094557
438,2018-01-05T18:10:00Z,NA,NA,UQL,180,6.87,26.1,0.07,0.01,0,0.037,0,2.69,2018-01-05T18:10:00Z,48,0.09,0.015,0.0055,0.035500000000000004,0.002,1.895,1367.508,0.74,0.005337658079625293,0.0037483982989669944,0.00222,0.0357,38723.514807276,1.9422609277306553e-12,0.0010163661869768393,523290239.9804568,17281.5225358464,92500,1.555337028226176,0.259222838037696,0.095048373947155193,0.6134940500225473,0.034563045071692805,32.74848520542893,0.0015553370282261761,2.59222838037696e-4,9.50483739471552e-5,6.134940500225473e-4,3.4563045071692805e-5,0.03274848520542893,1.2442696225809408e-4,2.073782704301568e-5,7.603869915772416e-6,4.907952400180378e-5,2.7650436057354244e-6,0.0026198788164343146
482,2018-01-08T17:18:00Z,NA,NA,UQL,151,6.99,18.8,0.05,0,0,0.037,0.001,2.7,2018-01-08T17:20:00Z,49,0.060000000000000005,0.005,0,0.037,5e-4,2.6950000000000003,2311.14,1,0.11329117647058823,0.07497101002406543,0.0369,0.284,65444.197775579996,2.62467692936575e-12,0.001717697117215879,654441351.6184479,38723.514807276,125000,2.32341088843656,0.19361757403638,0,1.4327700478692118,0.019361757403638,104.35987240560883,0.00232341088843656,1.9361757403638e-4,0,0.0014327700478692117,1.9361757403638e-5,0.10435987240560883,1.8587287107492482e-4,1.54894059229104e-5,0,1.1462160382953693e-4,1.54894059229104e-6,0.008348789792448706
453,2018-01-08T23:00:00Z,NA,NA,UQL,135,6.76,31,0.22,0.02,0,0.055,0.004,6.5,2018-01-08T23:00:00Z,50,0.135,0.01,0,0.046,0.0025,4.6,2494.2,0.14,0.34641666666666665,0.029910345833486916,0.296,0.386,70627.87978739999,3.674547701112051e-13,0.0018537518929012716,5044843729.584077,65444.197775579996,17500.000000000004,8.8349666997033,0.6544419777557999,0,3.0104330976766795,0.16361049443894998,301.04330976766795,0.0088349666997033,6.544419777557999e-4,0,0.0030104330976766795,1.6361049443894997e-4,0.30104330976766797,7.067973359762641e-4,5.235535822046399e-5,0,2.4083464781413436e-4,1.3088839555115997e-5,0.024083464781413436
454,2018-01-09T01:00:00Z,NA,NA,UQL,117,6.67,29.1,0.22,0.02,1.145,0.055,0,7.39,2018-01-09T01:00:00Z,51,0.22,0.02,0.5725,0.055,0.002,6.945,2889.6,0.12,0.4013333333333333,0.006139785802205934,0.389,0.408,81824.3610912,3.1496123152389e-13,0.0021476230734213436,6818690233.811983,70627.87978739999,15000,15.538133553227997,1.4125575957479999,40.4344611782865,3.8845333883069992,0.1412557595748,490.5106251234929,0.015538133553227997,0.0014125575957479998,0.040434461178286495,0.0038845333883069993,1.412557595748e-4,0.4905106251234929,0.0012430506842582398,1.1300460765983999e-4,0.0032347568942629194,3.1076267106455995e-4,1.1300460765983999e-5,0.03924085000987943
455,2018-01-09T03:00:00Z,NA,NA,UQL,200,6.95,39.7,0.1,0.01,0,0.052,0,3.98,2018-01-09T03:00:00Z,52,0.16,0.015,0.5725,0.0535,0,5.685,8539.2,0.23,0.3953333333333333,0.012471682209824662,0.37,0.41,241803.21990240001,6.036756937541226e-13,0.006346547255177027,10513173415.529264,81824.3610912,28750,13.091897774592,1.2273654163680001,46.844446724712,4.3776033183792,0,465.171492803472,0.013091897774592,0.001227365416368,0.046844446724712,0.0043776033183792,0,0.465171492803472,0.00104735182196736,9.818923330944e-5,0.0037475557379769596,3.5020826547033595e-4,0,0.03721371942427776
456,2018-01-09T09:00:00Z,NA,NA,UQL,125,6.6,39,0.16,0.01,0,0.058,0.001,4.96,2018-01-09T09:00:00Z,53,0.13,0.01,0,0.055,5e-4,4.47,9150,0.34,0.3177083333333333,0.029559142541714874,0.27,0.367,259099.15005,8.923901559843552e-13,0.006800509109151887,7620555945.790945,241803.21990240001,42500,31.434418587312003,2.4180321990240006,0,13.299177094632002,0.12090160995120001,1080.860392963728,0.031434418587312,0.0024180321990240005,0,0.013299177094632,1.2090160995120002e-4,1.080860392963728,0.0025147534869849604,1.9344257592192004e-4,0,0.00106393416757056,9.672128796096001e-6,0.08646883143709823
457,2018-01-09T17:00:00Z,NA,NA,UQL,111,6.67,35.7,0.13,0.01,0,0.058,0,3.37,2018-01-09T17:00:00Z,54,0.14500000000000002,0.01,0,0.058,5e-4,4.165,19338,0.06,0.2066025641025641,0.045973579998724166,0.12,0.27,547591.187286,1.57480615761945e-13,0.014372485809046907,91265110563.02335,259099.15005,7500,37.569376757250005,2.5909915005,0,15.0277507029,0.129549575025,1079.1479599582499,0.03756937675725001,0.0025909915005,0,0.015027750702900002,1.29549575025e-4,1.0791479599582499,0.0030055501405800004,2.0727932004e-4,0,0.0012022200562320001,1.0363966001999999e-5,0.08633183679665998
458,2018-01-10T19:00:00Z,NA,NA,UQL,142,6.7,29.3,0.13,0.01,0,0.04,0,2.47,2018-01-10T19:00:00Z,55,0.13,0.01,0,0.049,0,2.92,27898.8,1.62,0.04071628721541156,0.027146709813305466,0.0107,0.118,790006.0510835999,4.251976625572516e-12,0.020735086725071766,4876575896.576066,547591.187286,202500,71.18685434718,5.475911872859999,0,26.831968177014,0,1598.9662668751198,0.07118685434718,0.0054759118728599995,0,0.026831968177014002,0,1.59896626687512,0.0056949483477744004,4.3807294982879994e-4,0,0.00214655745416112,0,0.1279173013500096
499,2018-01-18T17:20:00Z,NA,NA,UQL,131,7.01,19.4,0.15,0.01,0,0.031,0.003,3.27,2018-01-18T17:20:00Z,56,0.14,0.01,0,0.035500000000000004,0.0015,2.87,16582.02,0.49,0.25589537037037036,0.09612453505764518,0.0962,0.389,469550.52329094,1.2860916953892175e-12,0.012324172465370358,9582654572.418043,790006.0510835999,61250,110.600847151704,7.900060510836,0,28.045214813467798,1.1850090766254,2267.317366609932,0.110600847151704,0.007900060510835999,0,0.0280452148134678,0.0011850090766254,2.267317366609932,0.00884806777213632,6.3200484086688e-4,0,0.0022436171850774237,9.4800726130032e-5,0.18138538932879456
500,2018-01-19T11:20:00Z,NA,NA,UQL,140,6.95,24.9,0.1,0.01,0,0.043,0.003,3.66,2018-01-19T11:20:00Z,57,0.125,0.01,0,0.037,0.003,3.465,25076.4,0.18,0.24877380952380954,0.07957602491384734,0.135,0.391,710084.5821108,4.72441847285835e-13,0.01863740837428813,39449105707.632614,469550.52329094,22500,58.693815411367495,4.6955052329094,0,17.373369361764777,1.40865156987282,1626.9925632031068,0.0586938154113675,0.004695505232909399,0,0.017373369361764777,0.0014086515698728199,1.6269925632031068,0.0046955052329094,3.7564041863275195e-4,0,0.0013898695489411822,1.1269212558982559e-4,0.13015940505624854
501,2018-01-20T15:20:00Z,NA,NA,UQL,147,6.88,22.9,0.1,0.01,0,0.031,0.004,2.32,2018-01-20T15:20:00Z,58,0.1,0.01,0,0.037,0.0035,2.99,102788.04,2.14,0.5320291925465839,0.703608785393885,0.0557,2.52,2910633.20210988,5.6168086288427065e-12,0.07639464506359218,13601076716.643028,710084.5821108,267500.00000000006,71.00845821108,7.100845821108,0,26.2731295380996,2.4852960373878,2123.1529005112925,0.07100845821108,0.007100845821108,0,0.0262731295380996,0.0024852960373878,2.1231529005112924,0.005680676656886399,5.6806766568864e-4,0,0.0021018503630479677,1.98823682991024e-4,0.16985223204090338
502,2018-01-22T21:00:00Z,NA,NA,UQL,109,6.87,30.4,0.16,0.01,0,0.04,0,4.11,2018-01-22T21:00:00Z,59,0.13,0.01,0,0.035500000000000004,0.002,3.215,30472.2,0,0.38475,0.12367282465138371,0.215,0.659,862876.6251534,0,0.022647702041081765,Inf,2910633.20210988,0,378.3823162742844,29.106332021098797,0,103.32747867490075,5.8212664042197595,9357.685744783264,0.37838231627428437,0.0291063320210988,0,0.10332747867490075,0.0058212664042197595,9.357685744783264,0.03027058530194275,0.002328506561687904,0,0.00826619829399206,4.6570131233758077e-4,0.7486148595826612
503,2018-01-23T19:00:00Z,NA,NA,UQL,123,6.89,26.6,0.06,0.02,0,0.031,0,2.74,2018-01-23T19:00:00Z,60,0.11,0.015,0,0.035500000000000004,0,3.4250000000000003,12675.6,1.12,0.14670833333333333,0.031022408999622515,0.106,0.215,358933.0258332,2.939638160889641e-12,0.009420823307537232,3204756093.0717235,862876.6251534,140000.00000000003,94.916428766874,12.943149377301,0,30.632120192945703,0,2955.3524411503954,0.094916428766874,0.012943149377300999,0,0.030632120192945703,0,2.9553524411503953,0.00759331430134992,0.0010354519501840798,0,0.002450569615435656,0,0.23642819529203163
524,2018-01-24T19:00:00Z,NA,NA,UQL,120,7.08,21.2,0.15,0.03,0,0.03,0.001,3.32,2018-01-24T19:00:00Z,61,0.105,0.025,0,0.0305,5e-4,3.0300000000000002,9635.4,0.39,0.44608333333333333,0.21704277063683622,0.186,0.885,272844.14758379996,1.0236240024526427e-12,0.0071612705432046,6995997090.773486,358933.0258332,48750,37.687967712486,8.97332564583,0,10.9474572879126,0.1794665129166,1087.5670682745963,0.037687967712486004,0.00897332564583,0,0.0109474572879126,1.7946651291660001e-4,1.0875670682745961,0.0030150374169988802,7.178660516664e-4,0,8.75796583033008e-4,1.4357321033328002e-5,0.08700536546196769
525,2018-01-25T01:00:00Z,NA,NA,UQL,104,6.88,29,0.18,0.04,0,0.037,0.001,4.62,2018-01-25T01:00:00Z,62,0.16499999999999998,0.035,0,0.0335,0.001,3.9699999999999998,14949,0,1.038125,0.06195321692177514,0.903,1.1,423308.545803,0,0.011110471111771755,Inf,272844.14758379996,0,45.01928435132699,9.549545165432999,0,9.1402789440573,0.27284414758379993,1083.1912659076856,0.04501928435132699,0.009549545165432998,0,0.0091402789440573,2.7284414758379995e-4,1.0831912659076857,0.003601542748106159,7.639636132346399e-4,0,7.312223155245839e-4,2.1827531806703996e-5,0.08665530127261485
526,2018-01-25T05:00:00Z,NA,NA,UQL,103,6.92,26,0.2,0.03,0,0.04,0.001,4.39,2018-01-25T05:00:00Z,63,0.19,0.035,0,0.0385,0.001,4.505,34674.6,0.25,0.8026527777777778,0.15227395250630882,0.574,1.06,981875.3429861999,6.561692323414375e-13,0.025771030946032572,39274976143.07923,423308.545803,31250,80.42862370257,14.815799103105,0,16.297379013415497,0.42330854580300004,1907.0049988425149,0.08042862370256999,0.014815799103105001,0,0.0162973790134155,4.23308545803e-4,1.9070049988425148,0.0064342898962055995,0.0011852639282484,0,0.0013037903210732398,3.386468366424e-5,0.1525603999074012
527,2018-01-25T17:00:00Z,NA,NA,UQL,103,6.95,24.2,0.18,0.03,0,0.037,0.003,3.3,2018-01-25T17:00:00Z,64,0.19,0.03,0,0.0385,0.002,3.8449999999999998,37869.6,0.46,0.43830555555555556,0.04838153693066312,0.383,0.568,1072347.6691512,1.2073513875082452e-12,0.028145634946441345,23311883547.447475,981875.3429861999,57500,186.556315167378,29.456260289585995,0,37.8022007049687,1.9637506859723999,3775.3106937819384,0.186556315167378,0.029456260289585996,0,0.037802200704968696,0.0019637506859723998,3.7753106937819383,0.01492450521339024,0.00235650082316688,0,0.0030241760563974956,1.5710005487779198e-4,0.3020248555025551
528,2018-01-26T17:00:00Z,NA,NA,UQL,106,7.1,20.7,0.16,0.01,0,0.034,0.004,2.8,2018-01-26T17:00:00Z,65,0.16999999999999998,0.02,0,0.035500000000000004,0.0035,3.05,61912.068,0.04,0.05940516983304548,0.08577440603484646,0.00471,0.383,1753154.557009596,1.0498707717463002e-13,0.046014599169446016,438288219919.75006,1072347.6691512,5000,182.29910375570398,21.446953383024,0,38.0683422548676,3.7532168420292003,3270.6603909111595,0.182299103755704,0.021446953383024,0,0.038068342254867604,0.0037532168420292,3.27066039091116,0.014583928300456319,0.00171575627064192,0,0.0030454673803894084,3.00257347362336e-4,0.2616528312728928
543,2018-02-07T18:25:00Z,NA,NA,UQL,143,7.06,8.52,0.12,0.01,0,0.04,0.024,1.36,2018-02-07T18:30:00Z,66,0.14,0.01,0,0.037000000000000005,0.014,2.08,5017.5438,0.51,0.003631165002171081,0.0014634121121957688,4.85e-4,0.00714,142081.0201003986,1.3385852339765326e-12,0.003729164187701484,2785899689.497741,1753154.557009596,63750.00000000001,245.44163798134346,17.53154557009596,0,64.86671860935506,24.544163798134345,3646.56147857996,0.24544163798134347,0.017531545570095963,0,0.06486671860935506,0.024544163798134344,3.64656147857996,0.019635331038507477,0.001402523645607677,0,0.005189337488748404,0.0019635331038507474,0.2917249182863968
565,2018-02-23T18:18:00Z,NA,NA,UQL,148,7.12,14.5,0.13,0.01,0,0.041,0.015,0.88,2018-02-23T18:20:00Z,67,0.125,0.01,0,0.0405,0.0195,1.12,4232.95776,1.6212,0.008251379649122807,0.022764948872390126,8.84e-5,0.124,119864.01724738273,4.255126237887754e-12,0.003146040197326248,739352964.2702076,142081.0201003986,202649.99999999997,17.760127512549825,1.420810201003986,0,5.7542813140661435,2.7705798919577727,159.13074251244646,0.017760127512549826,0.001420810201003986,0,0.005754281314066144,0.002770579891957773,0.15913074251244644,0.001420810201003986,1.1366481608031888e-4,0,4.603425051252915e-4,2.2164639135662182e-4,0.012730459400995715
577,2018-03-01T16:45:00Z,NA,NA,UQL,115,7,51.1,0.22,0,0.243,0.067,0.024,3.32,2018-03-01T16:50:00Z,68,0.175,0.005,0.1215,0.054000000000000006,0.0195,2.1,4688.76,0.31029999999999996,0.0919364705882353,0.011241873753525082,0.0788,0.115,132770.89953972,8.144372511821923e-13,0.0034848038350412027,4278787383.5373483,119864.01724738273,38787.49999999999,20.976203018291976,0.5993200862369137,14.563478095557,6.472656931358668,2.337348336323963,251.71443621950374,0.020976203018291978,5.993200862369136e-4,0.014563478095557001,0.0064726569313586675,0.002337348336323963,0.25171443621950373,0.0016780962414633582,4.794560689895309e-5,0.0011650782476445602,5.178125545086934e-4,1.8698786690591704e-4,0.020137154897560298
602,2018-03-02T07:00:00Z,NA,NA,UQL,121,6.65,23.9,0.45,0.29,0,0.031,0.038,4.17,2018-03-02T07:00:00Z,69,0.335,0.145,0.1215,0.049,0.031,3.745,8523.48,0.6313,0.10761969696969698,0.007298357437226367,0.0978,0.127,241358.07906755997,1.6569585455085981e-12,0.006334863757559992,3823187836.9748387,132770.89953972,78912.49999999999,44.4782513458062,19.2517804332594,16.13166429407598,6.505774077446281,4.115897885731321,497.2270187762514,0.0444782513458062,0.0192517804332594,0.01613166429407598,0.006505774077446281,0.00411589788573132,0.4972270187762514,0.003558260107664496,0.001540142434660752,0.0012905331435260783,5.204619261957024e-4,3.292718308585056e-4,0.03977816150210011
601,2018-03-03T05:00:00Z,NA,NA,UQL,122,6.69,23.2,0.28,0,0,0.034,0.033,3.06,2018-03-03T05:00:00Z,70,0.365,0.145,0,0.0325,0.035500000000000004,3.615,5044.2,0.107,0.14011666666666667,0.005119228181585694,0.127,0.146,142835.8396374,2.808404314421353e-13,0.0037489757429927813,13349131119.55258,241358.07906755997,13375,88.0956988596594,34.996921464796195,0,7.844137569695699,8.56821180689838,872.5094558292293,0.08809569885965939,0.034996921464796195,0,0.0078441375696957,0.00856821180689838,0.8725094558292293,0.0070476559087727505,0.0027997537171836956,0,6.27531005575656e-4,6.854569445518704e-4,0.06980075646633835
618,2018-03-03T15:00:00Z,NA,NA,UQL,139,6.84,27.3,0.24,0,0,0.037,0.033,2.58,2018-03-03T15:00:00Z,71,0.26,0,0,0.035500000000000004,0.033,2.8200000000000003,26331.84,0.1498,0.07375865546218488,0.041225152559770856,0.0249,0.146,745634.68450848,3.931766040189894e-13,0.019570482817566123,49775298472.79753,142835.8396374,18725,37.137318305724,0,0,5.0706723071277,4.713582708034201,402.79706777746804,0.037137318305724004,0,0,0.0050706723071277,0.004713582708034201,0.40279706777746804,0.0029709854644579202,0,0,4.05653784570216e-4,3.7708661664273606e-4,0.032223765422197445
595,2018-03-07T18:07:00Z,NA,NA,UQL,129,7.14,18.6,0.15,0,0,0.037,0.024,1.09,2018-03-07T18:10:00Z,72,0.195,0,0,0.037,0.0285,1.835,22999.422,2.3203,0.03324576756287945,0.027167222219934783,0.00991,0.146,651271.1138624339,6.09003787920735e-12,0.017093746318713476,2806837438.0847554,745634.68450848,290037.5,145.3987634791536,0,0,27.58848332681376,21.25058850849168,1368.2396460730608,0.1453987634791536,0,0,0.02758848332681376,0.02125058850849168,1.3682396460730608,0.011631901078332287,0,0,0.002207078666145101,0.0017000470806793344,0.10945917168584486
661,2018-03-15T19:20:00Z,NA,NA,UQL,118,7.13,25.5,0.06,0.03,0,0.027,0.033,2.45,2018-03-15T19:20:00Z,73,0.105,0.015,0,0.032,0.0285,1.77,376.2,0.09,0.15675,0.005560275772537431,0.15,0.163,10652.797841399999,2.362209236429175e-13,2.796012597664415e-4,1183643072.1484256,651271.1138624339,11250,68.38346695555556,9.769066707936508,0,20.840675643597887,18.561226745079367,1152.749871536508,0.06838346695555556,0.009769066707936508,0,0.020840675643597886,0.018561226745079366,1.1527498715365079,0.0054706773564444445,7.815253366349206e-4,0,0.0016672540514878309,0.0014848981396063494,0.09221998972292063
